tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,270,0,live,AMPD1,"RP5-1000E10.1, MAD, MADA, MMDD",adenosine monophosphate deaminase 1,AMP deaminase 1|AMPD|adenosine monophosphate deaminase 1 (isoform M)|adenosine monophosphate deaminase-1 (muscle)|myoadenylate deaminase|skeletal muscle AMPD,1p13,1,NC_000001.11,114673098,114695618,minus,16,102770
9606,Homo sapiens,271,0,live,AMPD2,"RP5-1160K1.5, SPG63",adenosine monophosphate deaminase 2,AMP deaminase 2|AMPD|adenosine monophosphate deaminase 2 (isoform L),1p13.3,1,NC_000001.11,109619813,109632055,plus,20,102771
9606,Homo sapiens,272,0,live,AMPD3,,adenosine monophosphate deaminase 3,AMP aminohydrolase|AMP deaminase 3|adenosine monophosphate deaminase (isoform E)|erythrocyte AMP deaminase|erythrocyte type AMP deaminase|erythrocyte-specific AMP deaminase|myoadenylate deaminase,11p15,11,NC_000011.10,10450321,10507579,plus,19,102772
9606,Homo sapiens,275,0,live,AMT,"GCE, GCST, GCVT, NKH",aminomethyltransferase,"aminomethyltransferase, mitochondrial|glycine cleavage system T protein",3p21.2-p21.1,3,NC_000003.12,49416778,49422678,minus,9,238310
9606,Homo sapiens,276,0,live,AMY1A,AMY1,"amylase, alpha 1A (salivary)","1,4-alpha-D-glucan glucanohydrolase 1|alpha-amylase 1|amylase, salivary, alpha-1A|glycogenase|salivary alpha-amylase|salivary amylase alpha 1A",1p21,1,NC_000001.11,103651199,103664552,plus,13,104700
9606,Homo sapiens,277,0,live,AMY1B,"RP11-508C1.1, AMY1","amylase, alpha 1B (salivary)","1,4-alpha-D-glucan glucanohydrolase 1|alpha-amylase 1|amylase, salivary, alpha-1B|glycogenase|salivary alpha-amylase|salivary amylase alpha 1B",1p21,1,NC_000001.11,103687417,103700771,minus,13,104701
9606,Homo sapiens,278,0,live,AMY1C,"RP11-508C1.3, AMY1","amylase, alpha 1C (salivary)","1,4-alpha-D-glucan glucanohydrolase 1|alpha-amylase 1|amylase, salivary, alpha-1C|glycogenase|salivary alpha-amylase|salivary amylase alpha 1C",1p21,1,NC_000001.11,103745337,103758690,plus,13,104702
9606,Homo sapiens,279,0,live,AMY2A,"AMY2, AMY2B, PA","amylase, alpha 2A (pancreatic)","1,4-alpha-D-glucan glucanohydrolase|alpha-amylase|amylase, pancreatic, alpha-2A|found in the pancreas|glycogenase|pancreatic alpha-amylase|pancreatic amylase 2A|pancreatic amylase alpha 2A",1p21,1,NC_000001.11,103617377,103625778,plus,10,104650
9606,Homo sapiens,280,0,live,AMY2B,"AMY2, AMY3, HXA","amylase, alpha 2B (pancreatic)","1,4-alpha-D-glucan glucanohydrolase 2B|alpha-amylase 2B|carcinoid alpha-amylase|glycogenase",1p21,1,NC_000001.11,103554644,103579534,plus,12,104660
9606,Homo sapiens,290,0,live,ANPEP,"APN, CD13, GP150, LAP1, P150, PEPN",alanyl (membrane) aminopeptidase,AP-M|AP-N|alanyl aminopeptidase|aminopeptidase M|aminopeptidase N|hAPN|microsomal aminopeptidase|myeloid plasma membrane glycoprotein CD13,15q25-q26,15,NC_000015.10,89784895,89814879,minus,21,151530
9606,Homo sapiens,291,0,live,SLC25A4,"1, AAC1, ANT, ANT 1, ANT1, MTDPS12, PEO2, PEO3, T1","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4","ADP,ATP carrier protein 1|ADP,ATP carrier protein, heart/skeletal muscle|ADP/ATP translocase 1|adenine nucleotide translocator 1 (skeletal muscle)|heart/skeletal muscle ATP/ADP translocator|solute carrier family 25 member 4",4q35,4,NC_000004.12,185143263,185150384,plus,4,103220
9606,Homo sapiens,292,0,live,SLC25A5,"2F1, AAC2, ANT2, T2, T3","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5","ADP,ATP carrier protein 2|ADP,ATP carrier protein, fibroblast isoform|ADP/ATP carrier protein|ADP/ATP translocase 2|ANT 2|adenine nucleotide translocator 2 (fibroblast)|solute carrier family 25 member 5",Xq24,X,NC_000023.11,119468400,119471396,plus,4,300150
9606,Homo sapiens,293,0,live,SLC25A6,"RP11-261P4.6, 2, 3, AAC3, ANT, ANT 2, ANT 3, ANT3, ANT3Y","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6","ADP,ATP carrier protein|ADP,ATP carrier protein 3|ADP,ATP carrier protein, liver|ADP/ATP translocase 3|ADP/ATP translocator of liver|adenine nucleotide translocator 3|solute carrier family 25 member 6",Xp22.32 and Yp11.3,"X, Y",NC_000023.11,1386152,1392146,minus,4,"300,151,403,000"
9606,Homo sapiens,314,0,live,AOC2,"DAO2, RAO","amine oxidase, copper containing 2 (retina-specific)",SSAO|retina-specific copper amine oxidase|semicarbazide-sensitive amine oxidase,17q21,17,NC_000017.11,42844592,42850707,plus,4,602268
9606,Homo sapiens,316,0,live,AOX1,"AO, AOH1",aldehyde oxidase 1,aldehyde oxidase|azaheterocycle hydroxylase,2q33,2,NC_000002.12,200586008,200671495,plus,35,602841
9606,Homo sapiens,318,0,live,NUDT2,APAH1,nudix (nucleoside diphosphate linked moiety X)-type motif 2,"Ap4A hydrolase 1|Ap4Aase|bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)|bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]|diadenosine 5',5'''-P1,P4-tetraphosphate asymmetrical hydrolase|diadenosine 5',5''-P1,P4-tetraphosphate pyrophosphohydrolase|diadenosine tetraphosphatase|nucleoside diphosphate-linked moiety X motif 2|nudix motif 2",9p13,9,NC_000009.12,34329506,34343713,plus,5,602852
9606,Homo sapiens,343,0,live,AQP8,AQP-8,aquaporin 8,aquaporin-8,16p12,16,NC_000016.10,25216964,25228932,plus,6,603750
9606,Homo sapiens,353,0,live,APRT,"AMPD, APRT",adenine phosphoribosyltransferase,AMP diphosphorylase|AMP pyrophosphorylase|transphosphoribosidase,16q24,16,NC_000016.10,88809469,88811934,minus,5,102600
9606,Homo sapiens,366,0,live,AQP9,"AQP-9, HsT17287, SSC1",aquaporin 9,aquaglyceroporin-9|aquaporin-9|small solute channel 1,15q,15,NC_000015.10,58138209,58185911,plus,6,602914
9606,Homo sapiens,383,0,live,ARG1,,arginase 1,"arginase, liver|arginase-1|liver-type arginase|type I arginase",6q23,6,NC_000006.12,131573204,131584332,plus,8,608313
9606,Homo sapiens,384,0,live,ARG2,,arginase 2,"L-arginine amidinohydrolase|L-arginine ureahydrolase|arginase, type II|arginase-2, mitochondrial|kidney arginase|kidney-type arginase|non-hepatic arginase|nonhepatic arginase|type II arginase",14q24.1,14,NC_000014.9,67619862,67651720,plus,8,107830
9606,Homo sapiens,410,0,live,ARSA,MLD,arylsulfatase A,ASA|cerebroside-sulfatase,22q13.33,22,NC_000022.11,50622754,50628173,minus,9,607574
9606,Homo sapiens,411,0,live,ARSB,"ASB, G4S, MPS6",arylsulfatase B,N-acetylgalactosamine-4-sulfatase,5q14.1,5,NC_000005.10,78777209,78986534,minus,11,611542
9606,Homo sapiens,412,0,live,STS,"ARSC, ARSC1, ASC, ES, SSDD, XLI","steroid sulfatase (microsomal), isozyme S",arylsulfatase C|estrone sulfatase|steryl-sulfatase|steryl-sulfate sulfohydrolase,Xp22.32,X,NC_000023.11,7147893,7354641,plus,13,300747
9606,Homo sapiens,427,0,live,ASAH1,"HSD33, AC, ACDase, ASAH, PHP, PHP32, SMAPME",N-acylsphingosine amidohydrolase (acid ceramidase) 1,acid CDase|acid ceramidase|acylsphingosine deacylase|putative 32 kDa heart protein,8p22,8,NC_000008.11,18056416,18084998,minus,16,613468
9606,Homo sapiens,435,0,live,ASL,ASAL,argininosuccinate lyase,argininosuccinase|arginosuccinase,7q11.21,7,NC_000007.14,66075789,66093343,plus,17,608310
9606,Homo sapiens,438,0,live,ASMT,"RP13-297E16.2Y, HIOMT, HIOMTY, ASMT",acetylserotonin O-methyltransferase,acetylserotonin N-methyltransferase|acetylserotonin methyltransferase (Y chromosome)|hydroxyindole O-methyltransferase,Xp22.3 or Yp11.3,"X, Y",NC_000023.11,1595455,1643081,plus,10,"300,015,402,500"
9606,Homo sapiens,440,0,live,ASNS,"ASNSD, TS11",asparagine synthetase (glutamine-hydrolyzing),TS11 cell cycle control protein|asparagine synthetase [glutamine-hydrolyzing]|glutamine-dependent asparagine synthetase,7q21.3,7,NC_000007.14,97852117,97872542,minus,15,108370
9606,Homo sapiens,443,0,live,ASPA,"ACY2, ASP",aspartoacylase,ACY-2|aminoacylase 2|aminoacylase-2,17p13.3,17,NC_000017.11,3474110,3499406,plus,9,608034
9606,Homo sapiens,445,0,live,ASS1,"RP11-618A20.2, ASS, CTLN1",argininosuccinate synthase 1,argininosuccinate synthase|argininosuccinate synthetase 1|citrulline--aspartate ligase|citrulline-aspartate ligase,9q34.1,9,NC_000009.12,130444707,130501274,plus,17,603470
9606,Homo sapiens,471,0,live,ATIC,"OK/SW-cl.86, AICAR, AICARFT, HEL-S-70p, IMPCHASE, PURH",5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,5-aminoimidazole-4-carboxamide-1-beta-D-ribonucleotide transformylase/inosinicase|AICAR formyltransferase/IMP cyclohydrolase bifunctional enzyme|AICARFT/IMPCHASE|bifunctional purine biosynthesis protein PURH|epididymis secretory sperm binding protein Li 70p|phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,2q35,2,NC_000002.12,215311956,215349773,plus,16,601731
9606,Homo sapiens,476,0,live,ATP1A1,RP4-655J12.1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide","Na(+)/K(+) ATPase alpha-1 subunit|Na+, K+ ATPase alpha subunit|Na+/K+ ATPase 1|Na, K-ATPase, alpha-A catalytic polypeptide|Na,K-ATPase alpha-1 subunit|Na,K-ATPase catalytic subunit alpha-A protein|sodium pump 1|sodium pump subunit alpha-1|sodium-potassium ATPase catalytic subunit alpha-1|sodium-potassium-ATPase, alpha 1 polypeptide|sodium/potassium-transporting ATPase subunit alpha-1",1p21,1,NC_000001.11,116372180,116404774,plus,26,182310
9606,Homo sapiens,477,0,live,ATP1A2,"RP11-536C5.4, FHM2, MHP2","ATPase, Na+/K+ transporting, alpha 2 polypeptide","Na(+)/K(+) ATPase alpha-2 subunit|Na+/K+ ATPase, alpha-A(+) catalytic polypeptide|Na+/K+ ATPase, alpha-B polypeptide|sodium pump subunit alpha-2|sodium-potassium ATPase catalytic subunit alpha-2|sodium/potassium-transporting ATPase alpha-2 chain|sodium/potassium-transporting ATPase subunit alpha-2",1q23.2,1,NC_000001.11,160115730,160143591,plus,23,182340
9606,Homo sapiens,478,0,live,ATP1A3,"AHC2, DYT12, RDP","ATPase, Na+/K+ transporting, alpha 3 polypeptide","Na(+)/K(+) ATPase alpha(III) subunit|Na(+)/K(+) ATPase alpha-3 subunit|Na+/K+ ATPase 3|sodium pump subunit alpha-3|sodium-potassium ATPase catalytic subunit alpha-3|sodium-potassium-ATPase, alpha 3 polypeptide|sodium/potassium-transporting ATPase alpha-3 chain|sodium/potassium-transporting ATPase subunit alpha-3",19q13.31,19,NC_000019.10,41966476,41994276,minus,23,182350
9606,Homo sapiens,480,0,live,ATP1A4,"RP11-536C5.5, ATP1A1, ATP1AL2","ATPase, Na+/K+ transporting, alpha 4 polypeptide","ATPase, Na+/K+ transporting, alpha polypeptide-like 2|Na(+)/K(+) ATPase alpha-4 subunit|Na+/K+ ATPase 4|Na+/K+ ATPase, alpha-D polypeptide|Na,K-ATPase subunit alpha-C|sodium pump 4|sodium pump subunit alpha-4|sodium-potassium ATPase catalytic subunit alpha-4|sodium/potassium-transporting ATPase alpha-4 chain|sodium/potassium-transporting ATPase subunit alpha-4",1q23.2,1,NC_000001.11,160151562,160186977,plus,22,607321
9606,Homo sapiens,481,0,live,ATP1B1,ATP1B,"ATPase, Na+/K+ transporting, beta 1 polypeptide","Beta 1-subunit of Na(+),K(+)-ATPase|Na, K-ATPase beta-1 polypeptide|adenosinetriphosphatase|sodium pump subunit beta-1|sodium-potassium ATPase subunit beta 1 (non-catalytic)|sodium/potassium-dependent ATPase beta-1 subunit|sodium/potassium-transporting ATPase beta-1 chain|sodium/potassium-transporting ATPase subunit beta-1",1q24,1,NC_000001.11,169106709,169132722,plus,6,182330
9606,Homo sapiens,482,0,live,ATP1B2,AMOG,"ATPase, Na+/K+ transporting, beta 2 polypeptide","Na, K-ATPase beta-2 polypeptide|adhesion molecule in glia|adhesion molecule on glia|sodium pump subunit beta-2|sodium-potassium ATPase subunit beta 2 (non-catalytic)|sodium/potassium-dependent ATPase beta-2 subunit|sodium/potassium-dependent ATPase subunit beta-2|sodium/potassium-transporting ATPase beta-2 chain|sodium/potassium-transporting ATPase subunit beta-2",17p13.1,17,NC_000017.11,7650936,7657771,plus,7,182331
9606,Homo sapiens,483,0,live,ATP1B3,"ATPB-3, CD298","ATPase, Na+/K+ transporting, beta 3 polypeptide","Na, K-ATPase beta-3 polypeptide|sodium pump subunit beta-3|sodium-potassium ATPase subunit beta 3 (non-catalytic)|sodium/potassium-dependent ATPase beta-3 subunit|sodium/potassium-dependent ATPase subunit beta-3|sodium/potassium-transporting ATPase beta-3 chain|sodium/potassium-transporting ATPase subunit beta-3",3q23,3,NC_000003.12,141876628,141926540,plus,7,601867
9606,Homo sapiens,490,0,live,ATP2B1,"PMCA1, PMCA1kb","ATPase, Ca++ transporting, plasma membrane 1",plasma membrane calcium pump|plasma membrane calcium-transporting ATPase 1,12q21.3,12,NC_000012.12,89588049,89708836,minus,22,108731
9606,Homo sapiens,491,0,live,ATP2B2,"PMCA2, PMCA2a, PMCA2i","ATPase, Ca++ transporting, plasma membrane 2",plasma membrane Ca(2+)-ATPase|plasma membrane Ca2+ pump 2|plasma membrane calcium ATPase|plasma membrane calcium pump|plasma membrane calcium-transporting ATPase 2,3p25.3,3,NC_000003.12,10324023,10707955,minus,30,108733
9606,Homo sapiens,492,0,live,ATP2B3,"CLA2, OPCA, PMCA3, PMCA3a, SCAX1","ATPase, Ca++ transporting, plasma membrane 3",cerebellar ataxia 2 (X-linked)|plasma membrane calcium ATPase|plasma membrane calcium pump|plasma membrane calcium-transporting ATPase 3,Xq28,X,NC_000023.11,153518447,153582929,plus,22,"300,014,302,500"
9606,Homo sapiens,493,0,live,ATP2B4,"ATP2B2, MXRA1, PMCA4, PMCA4b, PMCA4x","ATPase, Ca++ transporting, plasma membrane 4",matrix-remodeling-associated protein 1|plasma membrane calcium-transporting ATPase 4|sarcolemmal calcium pump,1q32.1,1,NC_000001.11,203626787,203744081,plus,22,108732
9606,Homo sapiens,495,0,live,ATP4A,ATP6A,"ATPase, H+/K+ exchanging, alpha polypeptide","ATPase, H+/K+ transporting, alpha polypeptide|H(+)-K(+)-ATPase alpha subunit|gastric H(+)/K(+) ATPase subunit alpha|gastric H+/K+ ATPase alpha subunit|gastric H,K-ATPase alpha subunit|gastric H,K-ATPase catalytic subunit|gastric hydrogen-potassium ATPase|potassium-transporting ATPase alpha chain 1|proton pump",19q13.1,19,NC_000019.10,35550193,35563658,minus,22,137216
9606,Homo sapiens,496,0,live,ATP4B,"RP11-230F18.4, ATP6B","ATPase, H+/K+ exchanging, beta polypeptide","ATPase, H+/K+ transporting, beta polypeptide|gastric H(+)/K(+) ATPase subunit beta|gastric H+/K+ ATPase beta subunit|gastric hydrogen-potassium ATPase, beta|potassium-transporting ATPase beta chain|potassium-transporting ATPase subunit beta|proton pump beta chain",13q34,13,NC_000013.11,113648804,113658198,minus,7,137217
9606,Homo sapiens,498,0,live,ATP5A1,"ATP5A, ATP5AL2, ATPM, HEL-S-123m, MC5DN4, MOM2, OMR, ORM, hATP1","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle","ATP synthase alpha chain, mitochondrial|ATP synthase subunit alpha, mitochondrial|ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 1, cardiac muscle|ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 2, non-cardiac muscle-like 2|ATP sythase (F1-ATPase) alpha subunit|epididymis secretory sperm binding protein Li 123m|mitochondrial ATP synthetase, oligomycin-resistant",18q21,18,NC_000018.10,46084144,46104233,minus,13,164360
9606,Homo sapiens,501,0,live,ALDH7A1,"ATQ1, EPD, PDE","aldehyde dehydrogenase 7 family, member A1",26g turgor protein homolog|P6c dehydrogenase|alpha-AASA dehydrogenase|alpha-aminoadipic semialdehyde dehydrogenase|antiquitin-1|betaine aldehyde dehydrogenase|delta1-piperideine-6-carboxylate dehydrogenase,5q31,5,NC_000005.10,126541841,126595390,minus,18,107323
9606,Homo sapiens,506,0,live,ATP5B,"ATPMB, ATPSB, HEL-S-271","ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide","ATP synthase subunit beta, mitochondrial|epididymis secretory protein Li 271|mitochondrial ATP synthase beta subunit|mitochondrial ATP synthetase, beta subunit",12q13.13,12,NC_000012.12,56638175,56646068,minus,10,102910
9606,Homo sapiens,509,0,live,ATP5C1,"RP11-401E9.1, ATP5C, ATP5CL1","ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1","ATP synthase gamma chain, mitochondrial|ATP synthase subunit gamma, mitochondrial|F-ATPase gamma subunit|mitochondrial ATP synthase, gamma subunit 1",10p15.1,10,NC_000010.11,7788130,7807801,plus,10,108729
9606,Homo sapiens,513,0,live,ATP5D,,"ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit","ATP synthase subunit delta, mitochondrial|F-ATPase delta subunit|mitochondrial ATP synthase complex delta-subunit precusor|mitochondrial ATP synthase, delta subunit",19p13.3,19,NC_000019.10,1241750,1244825,plus,5,603150
9606,Homo sapiens,514,0,live,ATP5E,"ATPE, MC5DN3","ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit","ATP synthase subunit epsilon, mitochondrial|F(0)F(1)-ATPase|H(+)-transporting two-sector ATPase|mitochondrial ATP synthase epsilon chain|mitochondrial ATPase",20q13.32,20,NC_000020.11,59028678,59032367,minus,3,606153
9606,Homo sapiens,515,0,live,ATP5F1,"RP11-552M11.5, PIG47","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1","ATP synthase B chain, mitochondrial|ATP synthase F(0) complex subunit B1, mitochondrial|ATP synthase proton-transporting mitochondrial F(0) complex subunit B1|ATP synthase subunit b, mitochondrial|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit b|ATPase subunit b|H+-ATP synthase subunit b|cell proliferation-inducing protein 47",1p13.2,1,NC_000001.11,111448845,111461918,plus,8,603270
9606,Homo sapiens,516,0,live,ATP5G1,"ATP5A, ATP5G","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9)","ATP synthase F(0) complex subunit C1, mitochondrial|ATP synthase lipid-binding protein, mitochondrial|ATP synthase proteolipid P1|ATP synthase proton-transporting mitochondrial F(0) complex subunit C1|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9)|ATPase protein 9|ATPase subunit 9|ATPase subunit C|mitochondrial ATP synthase, subunit 9|mitochondrial ATP synthase, subunit C",17q21.32,17,NC_000017.11,48892786,48895871,plus,5,603192
9606,Homo sapiens,517,0,live,ATP5G2,"PSEC0033, ATP5A","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)","ATP synthase F(0) complex subunit C2, mitochondrial|ATP synthase c subunit|ATP synthase lipid-binding protein, mitochondrial|ATP synthase proteolipid P2|ATP synthase proton-transporting mitochondrial F(0) complex subunit C2|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9)|ATPase protein 9|ATPase subunit C|mitochondrial ATP synthase, subunit C (subunit 9)",12q13.13,12,NC_000012.12,53665160,53676728,minus,5,603193
9606,Homo sapiens,518,0,live,ATP5G3,P3,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C3 (subunit 9)","ATP synthase F(0) complex subunit C3, mitochondrial|ATP synthase lipid-binding protein, mitochondrial|ATP synthase proteolipid P3|ATP synthase proton-transporting mitochondrial F(0) complex subunit C3|ATP synthase subunit 9|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)|ATP synthase, mitochondrial, C subunit-3|ATPase protein 9|ATPase subunit C",2q31.1,2,NC_000002.12,175176258,175181762,minus,4,602736
9606,Homo sapiens,521,0,live,ATP5I,ATP5K,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E","ATP synthase e chain, mitochondrial|ATP synthase subunit e, mitochondrial|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit E|ATPase subunit e|F1F0-ATP synthase, murine e subunit",4p16.3,4,NC_000004.12,672436,674338,minus,4,601519
9606,Homo sapiens,522,0,live,ATP5J,"ATP5, ATP5A, ATPM, CF6, F6","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F6","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6|ATP synthase-coupling factor 6, mitochondrial|ATPase subunit F6|coupling factor 6|mitochondrial ATP synthase, coupling factor 6|mitochondrial ATP synthase, subunit F6|mitochondrial ATPase coupling factor 6|proliferation-inducing protein 36",21q21.1,21,NC_000021.9,25724480,25735654,minus,6,603152
9606,Homo sapiens,523,0,live,ATP6V1A,"ATP6A11, HO68, VA68, VPP2, Vma1, ATP6V1A","ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A","ATPase, H+ transporting, lysosomal, subunit A1|H(+)-transporting two-sector ATPase, subunit A|H+-transporting ATPase chain A, vacuolar (VA68 type)|V-ATPase 69 kDa subunit 1|V-ATPase A subunit 1|V-ATPase subunit A|V-type proton ATPase catalytic subunit A|vacuolar ATP synthase catalytic subunit A, ubiquitous isoform|vacuolar ATPase isoform VA68|vacuolar proton pump alpha subunit 1|vacuolar proton pump subunit alpha",3q13.31,3,NC_000003.12,113747019,113812058,plus,15,607027
